Path,SampleName,ReferenceGenome,ProviderNames,is_outgroup,clade_number
/path/to/Mapping_dir,2AA3F_23YBC_28,sepi_clade_70,N928S979,0,70
/path/to/Mapping_dir,2AA3F_23YBC_29,sepi_clade_70,N929S979,0,70
/path/to/Mapping_dir,2AA3F_23YBC_30,sepi_clade_70,N930S979,0,70
/path/to/Mapping_dir,2AA3F_23YBC_31,sepi_clade_70,N931S979,0,70
/path/to/Mapping_dir,2AA3F_23YBC_33,sepi_clade_70,N933S979,0,70
/path/to/Mapping_dir,2AA3F_23YBC_35,sepi_clade_70,N935S979,0,70
/path/to/Mapping_dir,2AA3F_23YBC_36,sepi_clade_70,N936S979,0,70
/path/to/Mapping_dir,2AA3F_23YBC_37,sepi_clade_70,N937S979,0,70
/path/to/Mapping_dir,2AA3F_23YBC_38,sepi_clade_70,N938S979,0,70
/path/to/Mapping_dir,2AA3F_23YBC_39,sepi_clade_70,N939S979,0,70
/path/to/Mapping_dir,2AA3F_23YBC_41,sepi_clade_70,N941S979,0,70
/path/to/Mapping_dir,2AA3F_23YBC_42,sepi_clade_70,N942S979,0,70
/path/to/Mapping_dir,2AA3F_23YBC_43,sepi_clade_70,N943S979,0,70
/path/to/Mapping_dir,2AA3F_23YBC_44,sepi_clade_70,N944S979,0,70
/path/to/Mapping_dir,2AA3F_23YBC_45,sepi_clade_70,N945S979,0,70
/path/to/Mapping_dir,2AA3F_23YBC_46,sepi_clade_70,N946S979,0,70
/path/to/Mapping_dir,2AA3F_23YBC_48,sepi_clade_70,N948S979,0,70
/path/to/Mapping_dir,2AA3N_23YBC_57,sepi_clade_70,N957S979,0,70
/path/to/Mapping_dir,1PA4F_22YD_26,sepi_clade_70,N926S983,1,70
/path/to/Mapping_dir,7PA1C_28JC_95,sepi_clade_70,N902S979,1,70
/path/to/Mapping_dir,5PA1C_11JBS_92,sepi_clade_70,N992S989,1,70
/path/to/Mapping_dir,8PA3C_23YES_85,sepi_clade_70,N985S983,1,70
/path/to/Mapping_dir,8AC1N_25YC_3,sepi_clade_70,N903S938,1,70
/path/to/Mapping_dir,8PA3N_23YES_43,sepi_clade_71,N943S983,0,71
/path/to/Mapping_dir,8PA3C_23YES_78,sepi_clade_71,N978S983,0,71
/path/to/Mapping_dir,8PA3C_23YES_84,sepi_clade_71,N984S983,0,71
/path/to/Mapping_dir,8PA3C_23YES_85,sepi_clade_71,N985S983,0,71
/path/to/Mapping_dir,8AC1N_S_63,sepi_clade_71,N963S907,0,71
/path/to/Mapping_dir,8AC1N_S_66,sepi_clade_71,N966S907,0,71
/path/to/Mapping_dir,8AC1N_S_67,sepi_clade_71,N967S907,0,71
/path/to/Mapping_dir,8AC1N_S_69,sepi_clade_71,N969S907,0,71
/path/to/Mapping_dir,8AC1N_S_70,sepi_clade_71,N970S907,0,71
/path/to/Mapping_dir,5PA1C_11JBS_92,sepi_clade_71,N992S989,1,71
/path/to/Mapping_dir,7PA1C_28JC_95,sepi_clade_71,N902S979,1,71
/path/to/Mapping_dir,8AC1N_25YC_3,sepi_clade_71,N903S938,1,71
/path/to/Mapping_dir,1PA4F_22YD_26,sepi_clade_71,N926S983,1,71
/path/to/Mapping_dir,7AA1C_28JC_5,sepi_clade_71,N992S979,1,71
/path/to/Mapping_dir,8AC1C_S_85,sepi_clade_72,N985S907,0,72
/path/to/Mapping_dir,8AC1C_S_86,sepi_clade_72,N986S907,0,72
/path/to/Mapping_dir,8AC1C_S_88,sepi_clade_72,N988S907,0,72
/path/to/Mapping_dir,2PA3C_15YE_37,sepi_clade_72,N937S983,1,72
/path/to/Mapping_dir,1PA1K_28JA_13,sepi_clade_72,N913S953,1,72
/path/to/Mapping_dir,1AA3C_23YAS_86,sepi_clade_72,N986S960,1,72
/path/to/Mapping_dir,7AB4F_22YB_2,sepi_clade_72,N902S954,1,72
/path/to/Mapping_dir,8AB1C_25YH_90,sepi_clade_72,N990S907,1,72
/path/to/Mapping_dir,2PB1C_S1D_24,sepi_clade_73,N924S907,0,73
/path/to/Mapping_dir,2PB1C_24JB_55,sepi_clade_73,N955S944,0,73
/path/to/Mapping_dir,2PB1N_24JB_89,sepi_clade_73,N989S944,0,73
/path/to/Mapping_dir,2PB1C_Z06_66,sepi_clade_73,N966S983,0,73
/path/to/Mapping_dir,2PB1C_Z06_67,sepi_clade_73,N967S983,0,73
/path/to/Mapping_dir,2PA1C_11JCS_70,sepi_clade_73,N970S921,1,73
/path/to/Mapping_dir,8AC1N_25YC_3,sepi_clade_73,N903S938,1,73
/path/to/Mapping_dir,7AA1C_28JC_5,sepi_clade_73,N992S979,1,73
/path/to/Mapping_dir,8AC4C_8YAS_89,sepi_clade_73,N989S960,1,73
/path/to/Mapping_dir,4AB1N_X15_62,sepi_clade_73,N962S960,1,73
/path/to/Mapping_dir,8AA4N_22YB_29,sepi_clade_77,N929S954,0,77
/path/to/Mapping_dir,8AA4N_22YB_31,sepi_clade_77,N931S954,0,77
/path/to/Mapping_dir,8AA4K_24YC_34,sepi_clade_77,N934S938,0,77
/path/to/Mapping_dir,8AA4K_24YC_43,sepi_clade_77,N943S938,0,77
/path/to/Mapping_dir,8AA4K_24YC_50,sepi_clade_77,N950S938,0,77
/path/to/Mapping_dir,8AA4K_24YC_53,sepi_clade_77,N953S938,0,77
/path/to/Mapping_dir,7AA4C_Z07_48,sepi_clade_77,N948S921,1,77
/path/to/Mapping_dir,4AA1F_X14_75,sepi_clade_77,N975S954,1,77
/path/to/Mapping_dir,1PB3C_8YDS_84,sepi_clade_77,N984S924,1,77
/path/to/Mapping_dir,8PA3N_23YES_41,sepi_clade_77,N941S983,1,77
/path/to/Mapping_dir,2PB1C_Z06_66,sepi_clade_77,N966S983,1,77
/path/to/Mapping_dir,7AB1K_X12_75,sepi_clade_83,N975S948,0,83
/path/to/Mapping_dir,7AB4F_22YB_2,sepi_clade_83,N902S954,0,83
/path/to/Mapping_dir,7AA4N_Z04_63,sepi_clade_83,N963S924,0,83
/path/to/Mapping_dir,8AB1C_25YH_90,sepi_clade_83,N990S907,1,83
/path/to/Mapping_dir,1AA3C_23YAS_86,sepi_clade_83,N986S960,1,83
/path/to/Mapping_dir,3AA2C_X08_85,sepi_clade_83,N985S921,1,83
/path/to/Mapping_dir,3AA2C_X08_87,sepi_clade_83,N987S921,1,83
/path/to/Mapping_dir,4AA1K_X15_37,sepi_clade_83,N937S960,1,83
/path/to/Mapping_dir,3AB2K_X07_67,sepi_clade_86,N967S907,0,86
/path/to/Mapping_dir,3AB2K_S2R2_22,sepi_clade_86,N922S979,0,86
/path/to/Mapping_dir,3AB2K_S2R2_37,sepi_clade_86,N937S979,0,86
/path/to/Mapping_dir,4AA1K_X15_26,sepi_clade_86,N926S960,1,86
/path/to/Mapping_dir,5AB3K_Z08_20,sepi_clade_86,N920S955,1,86
/path/to/Mapping_dir,5AA1F_X12_66,sepi_clade_86,N966S948,1,86
/path/to/Mapping_dir,7AB4N_22YB_3,sepi_clade_86,N903S954,1,86
/path/to/Mapping_dir,8PA3N_23YES_41,sepi_clade_86,N941S983,1,86
/path/to/Mapping_dir,1PB3C_8YDS_62,sepi_clade_92,N962S924,0,92
/path/to/Mapping_dir,1PB3C_8YDS_63,sepi_clade_92,N963S924,0,92
/path/to/Mapping_dir,1PB3C_8YDS_65,sepi_clade_92,N965S924,0,92
/path/to/Mapping_dir,8PA3N_23YES_41,sepi_clade_92,N941S983,1,92
/path/to/Mapping_dir,8AB4C_25YA_77,sepi_clade_92,N977S944,1,92
/path/to/Mapping_dir,2PA1C_11JCS_92,sepi_clade_92,N992S921,1,92
/path/to/Mapping_dir,5PA1C_11JBS_94,sepi_clade_92,N994S989,1,92
/path/to/Mapping_dir,5PA1N_11JBS_61,sepi_clade_92,N961S989,1,92
/path/to/Mapping_dir,5AA1F_X12_63,sepi_clade_93,N963S948,0,93
/path/to/Mapping_dir,5AA1F_X12_66,sepi_clade_93,N966S948,0,93
/path/to/Mapping_dir,5AA1F_X12_69,sepi_clade_93,N969S948,0,93
/path/to/Mapping_dir,5AA1K_X13_09,sepi_clade_93,N909S953,0,93
/path/to/Mapping_dir,5AA1K_X13_10,sepi_clade_93,N910S953,0,93
/path/to/Mapping_dir,5AA1K_X13_12,sepi_clade_93,N912S953,0,93
/path/to/Mapping_dir,5AB3K_Z08_20,sepi_clade_93,N920S955,1,93
/path/to/Mapping_dir,7AB4N_22YB_3,sepi_clade_93,N903S954,1,93
/path/to/Mapping_dir,3AB2K_S2R2_37,sepi_clade_93,N937S979,1,93
/path/to/Mapping_dir,8PA3N_23YES_41,sepi_clade_93,N941S983,1,93
/path/to/Mapping_dir,4AA1K_X15_26,sepi_clade_93,N926S960,1,93
