Path,OLD_SampleName,SampleName,ReferenceGenome,ProviderNames,CacnesClusters_new,CacnesClusters_old,SepiClusters_new,SepiClusters_old,is_singleton
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,3AA2K_X0753,3AA2K_X07_53,,N953S907,0,0,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,3AA2K_X0754,3AA2K_X07_54,,N954S907,0,0,2,2,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,3AA2K_X0755,3AA2K_X07_55,,N955S907,0,0,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,3AA2K_X0756,3AA2K_X07_56,,N956S907,0,0,2,2,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,3AA2K_X0757,3AA2K_X07_57,,N957S907,0,0,2,2,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,3AA2K_X0758,3AA2K_X07_58,,N958S907,0,0,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,3AA2K_X0759,3AA2K_X07_59,,N959S907,0,0,2,2,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,3AA2K_X0760,3AA2K_X07_60,,N960S907,0,0,2,2,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,3AB2K_X0761,3AB2K_X07_61,,N961S907,0,0,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,3AB2K_X0762,3AB2K_X07_62,,N962S907,0,0,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,3AB2K_X0763,3AB2K_X07_63,,N963S907,0,0,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,3AB2K_X0764,3AB2K_X07_64,,N964S907,0,0,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,3AB2K_X0765,3AB2K_X07_65,,N965S907,0,0,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,3AB2K_X0766,3AB2K_X07_66,,N966S907,0,0,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,3AB2K_X0767,3AB2K_X07_67,,N967S907,0,0,86,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,3AB2K_X0768,3AB2K_X07_68,,N968S907,0,0,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,3AB2K_X0769,3AB2K_X07_69,,N969S907,0,0,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,3AB2K_X0770,3AB2K_X07_70,,N970S907,0,0,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,3AB2K_X0771,3AB2K_X07_71,,N971S907,0,0,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,3AB2K_X0772,3AB2K_X07_72,,N972S907,0,0,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,3PA2C_X0773,3PA2C_X07_73,,N973S907,14,14,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,3PA2C_X0774,3PA2C_X07_74,,N974S907,0,0,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,3PA2C_X0775,3PA2C_X07_75,,N975S907,95,0,0,0,TRUE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,3PA2C_X0776,3PA2C_X07_76,,N976S907,0,0,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,3PA2C_X0777,3PA2C_X07_77,,N977S907,13,13,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,3PA2C_X0778,3PA2C_X07_78,,N978S907,13,13,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,3PA2C_X0779,3PA2C_X07_79,,N979S907,14,14,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,3PA2C_X0780,3PA2C_X07_80,,N980S907,16,16,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,3PA2C_X0781,3PA2C_X07_81,,N981S907,0,0,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,3PA2C_X0782,3PA2C_X07_82,,N982S907,16,16,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,3PA2C_X0783,3PA2C_X07_83,,N983S907,16,16,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,3PA2C_X0784,3PA2C_X07_84,,N984S907,0,0,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,3PA2C_X0785,3PA2C_X07_85,,N985S907,0,0,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,3PA2C_X0786,3PA2C_X07_86,,N986S907,16,16,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,3PA2C_X0787,3PA2C_X07_87,,N987S907,16,16,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,3PA2C_X0788,3PA2C_X07_88,,N988S907,0,0,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,3PA2C_X0789,3PA2C_X07_89,,N989S907,13,13,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,3PA2C_X0790,3PA2C_X07_90,,N990S907,13,13,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,3PA2C_X0791,3PA2C_X07_91,,N991S907,13,13,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,3PA2C_X0792,3PA2C_X07_92,,N992S907,13,13,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,3PA2C_X0793,3PA2C_X07_93,,N993S907,11,11,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,3PA2C_X0794,3PA2C_X07_94,,N994S907,13,13,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,3PA2C_X0795,3PA2C_X07_95,,N995S907,16,16,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,3PA2C_X0796,3PA2C_X07_96,,N996S907,11,11,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,1PA2K_X0801,1PA2K_X08_01,,N901S921,48,48,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,1PA2K_X0802,1PA2K_X08_02,,N902S921,48,48,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,1PA2K_X0803,1PA2K_X08_03,,N903S921,48,48,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,1PA2K_X0804,1PA2K_X08_04,,N904S921,48,48,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,1PA2K_X0805,1PA2K_X08_05,,N905S921,48,48,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,1PA2K_X0806,1PA2K_X08_06,,N906S921,8,8,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,1PA2K_X0807,1PA2K_X08_07,,N907S921,48,48,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,1PA2K_X0808,1PA2K_X08_08,,N908S921,48,0,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,1PA2K_X0809,1PA2K_X08_09,,N909S921,48,48,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,1PA2K_X0810,1PA2K_X08_10,,N910S921,8,8,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,1PA2K_X0811,1PA2K_X08_11,,N911S921,0,0,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,1PA2K_X0812,1PA2K_X08_12,,N912S921,48,48,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,1PA2K_X0813,1PA2K_X08_13,,N913S921,48,0,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,1PA2K_X0814,1PA2K_X08_14,,N914S921,8,8,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,1PA2K_X0815,1PA2K_X08_15,,N915S921,48,48,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,1PA2K_X0816,1PA2K_X08_16,,N916S921,48,48,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,1PA2K_X0817,1PA2K_X08_17,,N917S921,48,48,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,1PA2K_X0818,1PA2K_X08_18,,N918S921,48,48,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,1PA2K_X0819,1PA2K_X08_19,,N919S921,48,48,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,1PA2K_X0820,1PA2K_X08_20,,N920S921,0,0,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,1PA2K_X0821,1PA2K_X08_21,,N921S921,8,8,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,1PA2K_X0822,1PA2K_X08_22,,N922S921,48,48,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,1PA2K_X0823,1PA2K_X08_23,,N923S921,48,48,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,1PA2K_X0824,1PA2K_X08_24,,N924S921,8,8,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,7PA1C_X0825,7PA1C_X08_25,,N925S921,60,60,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,7PA1C_X0826,7PA1C_X08_26,,N926S921,1,1,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,7PA1C_X0827,7PA1C_X08_27,,N927S921,1,1,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,7PA1C_X0828,7PA1C_X08_28,,N928S921,57,57,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,7PA1C_X0829,7PA1C_X08_29,,N929S921,60,60,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,7PA1C_X0830,7PA1C_X08_30,,N930S921,1,1,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,7PA1C_X0831,7PA1C_X08_31,,N931S921,1,1,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,7PA1C_X0832,7PA1C_X08_32,,N932S921,1,1,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,7PA1C_X0833,7PA1C_X08_33,,N933S921,60,60,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,7PA1C_X0834,7PA1C_X08_34,,N934S921,60,60,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,7PA1C_X0835,7PA1C_X08_35,,N935S921,3,3,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,7PA1C_X0836,7PA1C_X08_36,,N936S921,60,60,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,7PA1C_X0837,7PA1C_X08_37,,N937S921,1,1,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,7PA1C_X0838,7PA1C_X08_38,,N938S921,9,9,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,7PA1C_X0839,7PA1C_X08_39,,N939S921,1,1,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,7PA1C_X0840,7PA1C_X08_40,,N940S921,3,3,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,7PA1C_X0841,7PA1C_X08_41,,N941S921,0,0,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,7PA1C_X0842,7PA1C_X08_42,,N942S921,0,0,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,7PA1C_X0843,7PA1C_X08_43,,N943S921,1,1,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,7PA1C_X0844,7PA1C_X08_44,,N944S921,3,3,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,7PA1C_X0845,7PA1C_X08_45,,N945S921,1,1,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,7PA1C_X0846,7PA1C_X08_46,,N946S921,3,3,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,7PA1C_X0847,7PA1C_X08_47,,N947S921,60,60,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,7PA1C_X0848,7PA1C_X08_48,,N948S921,60,60,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,3PA2F_X0849,3PA2F_X08_49,,N949S921,12,12,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,3PA2F_X0850,3PA2F_X08_50,,N950S921,10,10,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,3PA2F_X0851,3PA2F_X08_51,,N951S921,10,10,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,3PA2F_X0852,3PA2F_X08_52,,N952S921,11,11,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,3PA2F_X0853,3PA2F_X08_53,,N953S921,10,10,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,3PA2F_X0854,3PA2F_X08_54,,N954S921,0,0,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,3PA2F_X0855,3PA2F_X08_55,,N955S921,13,13,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,3PA2F_X0856,3PA2F_X08_56,,N956S921,10,10,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,3PA2F_X0857,3PA2F_X08_57,,N957S921,14,14,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,3PA2F_X0858,3PA2F_X08_58,,N958S921,0,0,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,3PA2F_X0859,3PA2F_X08_59,,N959S921,96,0,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,3PA2F_X0860,3PA2F_X08_60,,N960S921,11,11,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,3PA2F_X0861,3PA2F_X08_61,,N961S921,96,0,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,3PA2F_X0862,3PA2F_X08_62,,N962S921,12,12,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,3PA2F_X0863,3PA2F_X08_63,,N963S921,13,13,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,3PA2F_X0864,3PA2F_X08_64,,N964S921,10,10,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,3PA2F_X0865,3PA2F_X08_65,,N965S921,10,10,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,3PA2F_X0866,3PA2F_X08_66,,N966S921,13,13,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,3PA2F_X0867,3PA2F_X08_67,,N967S921,13,13,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,3PA2F_X0868,3PA2F_X08_68,,N968S921,0,0,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,3PA2F_X0869,3PA2F_X08_69,,N969S921,13,13,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,3PA2F_X0870,3PA2F_X08_70,,N970S921,10,10,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,3PA2F_X0871,3PA2F_X08_71,,N971S921,10,10,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,3PA2F_X0872,3PA2F_X08_72,,N972S921,14,14,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,3AA2C_X0873,3AA2C_X08_73,,N973S921,0,0,4,4,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,3AA2C_X0874,3AA2C_X08_74,,N974S921,0,0,3,3,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,3AA2C_X0875,3AA2C_X08_75,,N975S921,0,0,3,3,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,3AA2C_X0876,3AA2C_X08_76,,N976S921,0,0,2,2,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,3AA2C_X0877,3AA2C_X08_77,,N977S921,0,0,4,4,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,3AA2C_X0878,3AA2C_X08_78,,N978S921,0,0,2,2,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,3AA2C_X0879,3AA2C_X08_79,,N979S921,0,0,4,4,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,3AA2C_X0880,3AA2C_X08_80,,N980S921,0,0,4,4,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,3AA2C_X0881,3AA2C_X08_81,,N981S921,0,0,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,3AA2C_X0882,3AA2C_X08_82,,N982S921,0,0,4,4,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,3AA2C_X0883,3AA2C_X08_83,,N983S921,0,0,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,3AA2C_X0884,3AA2C_X08_84,,N984S921,0,0,4,4,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,3AA2C_X0885,3AA2C_X08_85,,N985S921,0,0,4,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,3AA2C_X0886,3AA2C_X08_86,,N986S921,0,0,2,2,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,3AA2C_X0887,3AA2C_X08_87,,N987S921,0,0,3,3,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,3AA2C_X0888,3AA2C_X08_88,,N988S921,0,0,4,4,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,3AA2C_X0889,3AA2C_X08_89,,N989S921,0,0,2,2,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,3AA2C_X0890,3AA2C_X08_90,,N990S921,0,0,4,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,3AA2C_X0891,3AA2C_X08_91,,N991S921,0,0,4,4,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,3AA2C_X0892,3AA2C_X08_92,,N992S921,0,0,4,4,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,3AA2C_X0893,3AA2C_X08_93,,N993S921,0,0,4,4,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,3AA2C_X0894,3AA2C_X08_94,,N994S921,0,0,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,3AA2C_X0895,3AA2C_X08_95,,N995S921,0,0,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,3AA2C_X0896,3AA2C_X08_96,,N996S921,0,0,3,3,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,7PA1F_X0901,7PA1F_X09_01,,N901S924,60,60,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,7PA1F_X0902,7PA1F_X09_02,,N902S924,60,60,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,7PA1F_X0903,7PA1F_X09_03,,N903S924,1,1,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,7PA1F_X0904,7PA1F_X09_04,,N904S924,1,1,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,7PA1F_X0905,7PA1F_X09_05,,N905S924,1,1,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,7PA1F_X0906,7PA1F_X09_06,,N906S924,1,1,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,7PA1F_X0907,7PA1F_X09_07,,N907S924,60,60,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,3AA2F_X0908,3AA2F_X09_08,,N908S924,0,0,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,7PA1F_X0909,7PA1F_X09_09,,N909S924,60,60,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,7PA1F_X0910,7PA1F_X09_10,,N910S924,60,60,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,7PA1F_X0911,7PA1F_X09_11,,N911S924,60,60,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,7PA1F_X0912,7PA1F_X09_12,,N912S924,60,60,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,7PA1F_X0913,7PA1F_X09_13,,N913S924,3,3,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,7PA1F_X0914,7PA1F_X09_14,,N914S924,60,60,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,7PA1F_X0915,7PA1F_X09_15,,N915S924,3,3,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,7PA1F_X0916,7PA1F_X09_16,,N916S924,2,2,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,7PA1F_X0917,7PA1F_X09_17,,N917S924,60,60,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,7PA1F_X0918,7PA1F_X09_18,,N918S924,1,1,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,7PA1F_X0919,7PA1F_X09_19,,N919S924,60,60,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,7PA1F_X0920,7PA1F_X09_20,,N920S924,0,0,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,7PA1F_X0921,7PA1F_X09_21,,N921S924,1,1,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,7PA1F_X0922,7PA1F_X09_22,,N922S924,60,60,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,7PA1F_X0923,7PA1F_X09_23,,N923S924,2,2,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,7PA1F_X0924,7PA1F_X09_24,,N924S924,60,60,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,1PA2C_X0925,1PA2C_X09_25,,N925S924,48,48,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,1PA2C_X0926,1PA2C_X09_26,,N926S924,48,48,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,1PA2C_X0927,1PA2C_X09_27,,N927S924,8,8,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,1PA2C_X0928,1PA2C_X09_28,,N928S924,48,48,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,1PA2C_X0929,1PA2C_X09_29,,N929S924,0,0,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,1PA2C_X0930,1PA2C_X09_30,,N930S924,48,48,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,1PA2C_X0931,1PA2C_X09_31,,N931S924,0,0,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,1PA2C_X0932,1PA2C_X09_32,,N932S924,48,48,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,1PA2C_X0933,1PA2C_X09_33,,N933S924,48,48,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,1PA2C_X0934,1PA2C_X09_34,,N934S924,8,8,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,1PA2C_X0935,1PA2C_X09_35,,N935S924,8,8,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,1PA2C_X0936,1PA2C_X09_36,,N936S924,8,8,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,4PA2N_X0937,4PA2N_X09_37,,N937S924,18,18,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,4PA2N_X0938,4PA2N_X09_38,,N938S924,18,18,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,4PA2N_X0939,4PA2N_X09_39,,N939S924,18,18,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,4PA2N_X0940,4PA2N_X09_40,,N940S924,18,18,0,0,FALSE
